PMID
39200898
39200834
39200685
39200127
39199522
39199439
39199353
39198643
39197231
39197160
39197062
39196964
39196796
39196199
39195858
39195566
39192882
39192351
39191462
39191351
39190040
39189651
39189008
39188722
39188336
39187623
39187577
39187064
39186606
39186150
39185970
39185419
39185269
39183848
39183811
39183264
39183058
39182422
39182371
39181334
39180988
39180511
39179487
39179415
39179099
39178603
39178421
39177216
39177056
39176880
39176874
39175757
39175748
39175159
39172652
39172559
39172356
39171285
39170602
39169314
39312610
39167485
39164752
39164284
39163793
39163767
39163143
39162988
39161542
39159783
39159607
39159474
39159462
39158581
39158051
39155763
39154907
39154330
39154292
39151826
39151680
39151482
39150750
39150728
39150062
39146534
39146373
39145102
39142509
39142505
39142425
39142233
39141921
39138793
39138096
39136010
39135572
39135185
39135051
39133926
39133715
39133434
39132241
39130813
39129752
39129538
39128056
39127990
39127446
39127387
39127120
39127088
39127085
39125881
39125722
39123312
39122965
39121972
39120254
39120242
39117999
39117891
39117068
39116863
39116840
39114821
39114613
39111695
39109239
39106653
39106427
39106232
39106091
39105048
39103842
39103829
39103645
39102426
39102196
39102189
39100241
39100135
39100091
39099965
39099786
39099780
39098684
39098596
39097692
39096931
39096925
39094376
39094122
39093955
39093104
39092750
39091579
39090746
39090638
39090598
39090366
39089276
39087973
39087731
39086937
39085687
39085662
39084516
39083764
39083202
39081653
39081650
39081420
39081289
39081145
39080694
39079687
39079463
39079061
39078547
39076533
39074096
39073834
39073768
39073192
39071772
39070174
39069361
39069330
39069199
39067516
39066303
39066250
39066223
39066191
39066184
39065072
39064240
39064183
39064139
39063618
39063534
39062904
39062780
39062549
39062061
39062021
39062017
39061679
39061051
39061026
39060438
39060203
39059998
39058743
39057605
39057586
39056479
39056206
39056070
39055942
39055310
39053954
39053941
39052056
39051280
39051242
39049529
39048833
39047785
39045815
39044822
39043760
39043712
39043345
39042286
39040593
39040197
39040190
39039531
39039269
39038980
39038507
39037494
39037125
39036098
39035011
39034937
39034480
39033016
39032365
39031491
39029889
39029739
39028694
39027374
39027081
39026549
39026070
39025516
39025107
39024001
39022666
39022434
39022343
39022309
39019602
39019092
39018529
39018475
39016279
39014958
39012668
39012495
39011957
39011859
39009459
39008486
39006446
39006431
39006428
39005628
39003005
39002665
39000027
38999517
38999375
38996944
38995582
38994492
38992084
38992068
38991485
38989751
38989384
38988667
38987743
38984895
38984497
38981586
39110819
38979547
38979186
38978683
38978664
38978145
38977844
38977629
38975933
38975007
38973985
38972603
38971080
38970653
38970055
38969238
38967606
38967104
38966550
38966504
38966282
38965890
38965510
38965271
38964752
38963942
38962781
38961833
38961771
38961383
38961009
38961007
38960797
38960664
38960014
38959327
38958890
38958213
38958179
38954891
38954717
38954402
38953987
38951002
38948732
38947233
38947091
38947087
38947041
38947026
38945306
38944141
38944016
38943790
38943168
38942167
38941608
38941308
38940402
38940108
38939436
38938823
38937639
38936655
38936427
38936313
38934345
38932420
38932418
38932408
38932398
38932339
38932239
38932130
38932125
38931912
38930148
38929912
38929823
38929561
38928701
38928604
38928587
38928096
38927489
38927466
38927441
38927430
38927395
38927239
38924100
38924025
38924005
38923603
38921807
38920258
38920203
38919940
38918633
38918517
38918248
38917451
38916431
38916092
38915595
38914852
38914457
38914428
38912617
38911850
38911448
38911226
38909338
38904974
38904142
38904135
38903385
38903009
38902726
38902696
38902672
38901797
38901570
38901177
38901051
38900132
38900060
38899432
38899267
38898594
38895641
38893693
38892564
38892479
38892110
38890133
38890022
38888186
38887284
38886814
38884994
38883877
38883639
38881905
38881733
38881657
38881555
38881113
38880718
38880435
38879786
38879571
38874912
38874693
38874226
38873510
38873310
38873142
38871876
38871773
38871766
38870106
38869167
38868283
38868140
38867247
38866353
38865966
38865773
38865213
38865058
38864760
38863829
38863076
38862978
38862619
38862591
38862569
38861652
38860901
38860630
38860534
38857785
38855289
38855287
38855286
38854872
38850628
38850204
38849462
38848177
38848092
38847905
38846912
38846354
38845871
38844389
38843604
38843555
38843198
38841775
38841730
38836048
38834017
38833277
38833210
38831970
38831890
38830512
38829442
38829253
38829234
38828830
38828796
38827835
38827682
38827662
38827576
38826995
38826986
38826460
38825753
38825094
38825071
38824899
38822405
38822168
38820895
38819890
38819528
38818469
38818142
38816726
38816335
38816141
38815619
38814888
38814744
38813984
38813452
38813442
38813382
38813071
38812399
38810786
38810537
38808863
38808823
38808198
38808005
38807958
38806743
38806678
38806438
38806207
38805803
38805375
38804402
38804045
38802702
38802280
38802273
38800959
38800803
38800038
38798861
38798608
38798174
38797051
38796360
38796311
38795941
38794850
38794767
38793754
38793710
38793097
38792452
38792428
38791759
38790912
38790527
38785750
38785574
38785545
38784593
38784592
38783782
38782998
38782355
38782246
38779550
38778362
38777281
38776716
38776311
38775379
38774424
38774167
38773184
38772083
38771423
38771409
38770235
38768621
38768458
38768451
38768449
38768246
38767144
38766576
38766119
38765222
38765079
38765011
38765009
38763165
38762902
38762206
38761526
38761171
38760030
38759575
38757870
38757616
38757107
38756213
38755688
38755365
38754738
38753568
38750713
38750610
38750527
38749696
38749402
38748355
38747853
38747018
38747003
38746454
38746290
38746213
38746044
38745674
38745394
38745298
38744274
38741940
38740499
38739455
38739435
38739263
38738103
38737442
38737315
38736712
38735864
38735404
38735354
38735020
38732609
38732592
38732160
38730998
38729647
38729195
38728912
38727085
38724258
38724221
38724010
38723183
38722111
38719316
38718276
38716313
38715715
38715353
34181371
38713816
38713673
38713158
38712261
38711990
38710760
38710681
38708693
38708532
38707697
38707018
38704055
38700929
38700879
38700658
38700307
38699316
38697866
38697594
38696415
38695969
38695877
38695461
38694270
38693641
38693436
38693285
38692805
38691776
38690892
38690504
38690133
38689605
38688088
38687984
38686827
38684843
38684819
38684388
38683740
38681774
38678084
38678079
38675974
38675914
38675888
38675423
38674588
38674318
38673548
38673514
38673384
38672973
38672710
38672267
38672245
38672208
38672194
38672163
38671529
38671455
38670844
38670520
38669034
38668888
38668125
38666878
38664674
38664324
38664068
38663887
38663793
38663424
38663423
38662331
38661341
38659602
38658821
38658496
38657605
38657468
38657236
38657151
38656671
38656063
38655026
38654678
38652733
38652535
38652515
38652364
38651133
38649285
38649004
38648998
38646896
38646658
38646408
38642615
38641935
38641397
38641060
38640090
38639670
38638805
38638307
38638196
38637960
38637239
38637200
38636655
38634418
38633561
38633559
38632311
38631816
38631806
38630952
38628706
38628604
38628054
38627595
38627327
38627175
38623400
38623399
38622709
38622352
38620128
38619233
38618011
38617937
38616282
38616276
38615819
38614374
38614106
38612641
38612629
38611659
38611624
38610673
38610176
38610152
38609482
38609036
38608765
38608516
38608263
38607618
38607581
38607276
38605630
38605121
38605011
38603493
38601833
38601317
38600563
38599706
38596549
38596351
38596000
38593796
38593220
38592295
38592290
38592016
38590789
38590093
38589621
38589620
38588934
38588073
38587752
38587211
38587102
38586859
38586062
38585924
38585665
38583751
38580370
38577738
38577278
38577029
38576710
38575878
38575546
38574425
38574363
38574226
38572864
38572142
38571660
38571295
38570653
38570429
38568321
38567621
38566450
38565658
38565574
38564248
38562097
38561784
38561719
38561236
38561114
39432702
38739728
38560644
38560433
38558899
38558691
38557961
38557284
38555403
38554486
38553722
38553294
38552902
38552385
38549864
38549752
38549689
38549052
38548364
38548274
38548213
38547037
38543815
38543736
38543708
38542351
38542177
38541785
38541324
38541055
38540252
38540194
38540167
38539680
38539370
38539172
38537538
38535610
38535608
38535041
38534740
38533004
38532741
38532547
38532465
38532277
38532129
38532037
38527781
38527615
38526160
38526146
38525993
38523497
38523393
38523392
38523179
38522030
38521555
38521195
38520748
38520687
38520594
38520374
38518814
38518681
38518038
38516229
38515584
38514769
38510801
38510743
38510249
38509608
38509550
38509295
38508863
38508701
38508399
38508059
38506451
38506116
38505990
38505115
38504716
38504691
38504676
38504586
38503738
38503498
38500907
38500880
38499676
38499289
38499177
34033370
38496502
38495940
38495828
38495273
38495122
38493682
38492271
38492007
38491011
38490304
38486840
38485476
38485228
38484930
38484350
38483537
38483046
38482000
38481394
38481384
38481230
38481207
38481048
38477520
38476627
38474072
38472519
38472045
38471366
38470857
38469363
38469293
38468999
38468535
38468492
38468304
38467123
38466665
38465739
38465303
38464139
38463416
38463084
38462511
38461701
38460898
38460395
38459313
38458800
38458016
38456315
38455946
38455892
38455739
38455611
38455472
38455320
38454468
38454462
38454352
38453677
38453258
38451416
38450272
38450231
38450137
38449921
38449917
38449882
38448808
38448223
38447388
38446228
38444907
38444741
38444417
38443459
38443223
38442116
38441885
38439631
38435484
38433036
38432691
38432584
38432061
38431959
38429459
38428523
38428480
38425701
38424537
38424312
38424126
38424104
38423894
38423541
38421118
38420124
38419710
38418263
38417769
38417766
38417420
38416635
38416434
38415507
38415466
38414563
38413755
38413454
38413389
38413334
38410853
38410661
38407808
38406111
38405753
38405190
38404605
38403179
38401674
38400407
38400172
38400166
38400050
38399972
38399736
38399677
38399482
38398746
38398462
38398460
38398350
38398348
38397731
38397678
38397474
38397333
38397278
38396973
38396274
38395459
38394160
38393535
38393135
38393096
38392604
38392595
38392036
38391826
38391754
38391717
38390594
38389299
38388910
38388737
38388736
38387538
38387405
38386747
38386633
38385713
38384879
38384747
38383883
38383783
38383493
38383157
38382771
38381899
38381866
38381822
38381595
38381452
38380901
38380482
38380019
38378550
38377796
38377114
38375735
38374794
38374172
38372528
38371381
38370700
38370438
38370437
38369723
38367953
38367845
38367371
38366966
38366677
38361434
38360929
38359962
38359836
38359818
38359012
38357361
38355648
38355026
38354789
38353977
38353557
38353350
38352809
38352659
38351842
38349116
38348143
38347167
38346773
38346670
38344131
38343863
38343619
38343432
38343427
38342941
38341566
38341321
38341012
38340875
38339115
38338803
38338174
38337760
38337533
38336892
38336381
38336025
38335908
38335408
38334972
38334067
38333536
38333462
38333218
38331459
38331437
38331138
38331137
38330962
38330816
38330796
38330704
38328496
38327880
38327277
38326247
38326099
38325873
38324547
38324145
38321938
38321404
38321333
38320835
38320192
38319491
38319477
38319396
38319270
38318198
38318183
38318123
38317942
38317683
38316434
38315950
38314095
38313024
38312039
38311905
38311899
38310391
38309813
38309763
38308511
38308155
38307886
38306758
38305629
38304426
38303065
38302974
38302946
38302942
38302141
38299800
38299237
38298902
38298551
38298288
38297244
38297181
38296347
38294616
38293509
38293444
38288178
38288123
38287540
38287466
38287294
38287232
38287106
38287094
38285646
38284721
38284464
38283209
38282368
38279329
38279014
38278934
38278908
38278434
38277895
38277734
38277732
38277361
38277026
38275749
38274511
38274344
38274115
38274052
38273933
38272997
38272788
38272505
38270210
38269448
38269219
38269049
38268376
38267519
33555768
38266043
38262969
38262421
38260669
38260531
38260484
38260287
38260089
38260018
38259488
38258769
38257821
38257782
38257728
38256566
38256559
38256558
38256526
38256314
38255826
38255418
38255039
38253027
38252638
38250912
38250080
38249977
38249761
38249698
38249633
38248798
38248722
38248535
38248372
38248331
38248288
38247666
38246521
38245110
38245109
38244204
38243748
38243329
38242707
38242110
38241342
38241071
38240001
38238626
38237987
38237983
38237090
38236985
38236961
38235145
38235010
38234859
38234406
38233495
38233059
38232699
38231397
38231284
38229877
38229792
38229583
38228250
38226472
38225989
38225964
38225804
38225587
38222672
38219763
38218559
38218363
38217931
38216825
38216180
38214724
38214079
38212781
38212633
38212611
38212464
38211737
38206585
38204779
38203745
38203577
38203569
38202234
38202052
38200486
38199938
38198795
38198481
38197253
38196610
38195523
38195495
38195459
38195129
38194938
38193771
38192617
38191766
38191556
38190991
38190281
38188925
38188329
38188200
38187378
38186472
38186464
38185937
38185377
38185275
38183882
38180084
38179898
38179211
38178969
38177896
38177128
38177028
38176975
38176902
38175151
38174103
38173949
38172612
38172361
38172332
38171599
38171597
38169007
38168099
38166755
38166694
38164831
38163814
38163173
38162880
38162867
38159917
38159046
38158995
38156388
38156079
38156027
38156008
38155884
38156240
38156116
38154880
38153845
38152586
38151820
38151544
38150196
38148981
38146337
38146118
38146040
38145803
38145343
38144461
38144169
38143784
38143394
38142603
38141960
38141051
38140991
38140174
38139400
38139298
38139027
38138892
38138524
38138278
38138102
38137757
38137533
38137118
38137114
38137059
38136038
38135813
38132646
38131885
38131727
38131056
38130596
38130252
38130117
38128935
38128008
38126937
38126489
38124476
38124254
38123689
38123233
38117308
38116720
38116712
38116398
38115966
38114867
38114835
38114255
38113577
38113020
38112945
38112944
38112943
38112761
38112577
38112241
38112151
38111916
38111277
38110928
38110069
38109748
38107643
38107625
38107020
38106559
38106125
38105936
38105651
38104642
38104129
38103867
38103017
38102626
38101833
38100898
38100573
38099612
38098317
38098110
38097988
38097574
38097454
38097277
38096830
38096220
38095071
38093341
38093291
38093182
38093111
38091027
38090997
38090994
38090572
38089028
38088735
38088242
38088231
38088068
38087445
38087299
38086949
38085610
38083997
38083801
38081885
38078542
38078498
38077784
38075959
38075566
38074226
38071754
38071561
38071530
38070892
38070493
38069362
38069140
38069039
38068427
38068365
38066618
38066589
38065769
38063895
38063653
38063359
38062429
38061788
38061134
38059400
38058998
38058684
38057338
38057315
38057245
38057014
38056494
38056307
38055787
38055615
38055113
38054902
38054899
38052015
38045913
38045316
38044974
38043758
38041762
38039619
38037477
38036708
38036541
38036270
38034398
38033805
38033774
38033705
38029227
38028898
38028346
38028335
38028066
38026427
38026381
38026271
38025798
38025440
38025401
38024352
38024037
38023981
38023955
38021227
38020953
38020714
38020172
38020101
38020100
38019841
38019493
38018136
38017502
38017426
38016742
38016374
38015788
38014645
38013408
38013390
38008902
38007044
38006716
38004261
38003950
38003921
38002841
38002386
38002002
38001354
38000377
38000376
37999770
37998290
37998081
37997145
37996650
37996384
37995983
37995543
37995422
37992084
37991964
37991394
37990967
37990948
37989548
37988366
37988251
37987274
37987095
37986044
37985854
37985127
37984917
37984816
37984511
37982248
37981717
37978296
37978232
37977571
37977479
37977283
37974389
37974068
37973731
37972000
37971795
37970745
37968601
37967846
37967057
37965614
37965507
37965093
37964554
37964352
37964338
37963962
37962719
37961575
37961239
37960844
37960295
37959356
37959205
37958264
37957515
37956938
37956731
37955681
37954002
37953922
37953820
37953801
37953471
37953468
37952347
37951998
37951572
37951314
37950846
37950097
37949826
37948194
37947962
37947537
37947228
37947104
37946190
37944672
37944296
37943302
37942323
37942031
37940843
37939376
37939338
37938303
37936547
37936330
37935992
37932487
37931841
37930308
37929759
37927339
37926103
37923365
37922783
37924708
37924472
37924387
37922371
37920733
37920139
37919765
37919074
37918226
37917610
37915705
37915075
37914226
37910132
37908849
37907497
37907337
37907217
37907167
37906246
37906016
37905031
37904690
37904110
37903614
37901401
37900449
37899735
37898059
37897034
37896992
37896973
37895148
37894116
37894054
37893865
37893239
37893078
37893042
37892724
37892676
37892261
37892009
37890507
37890487
37890484
37890221
37889567
37889495
37888141
37887751
37887357
37886846
37885796
37884993
37884259
37881468
37881427
37881352
37881302
37881207
37880596
37880142
37879634
37875801
37875300
37875298
37874735
37873397
37870325
37869767
37869178
37869162
37868668
37867587
37867460
37866679
37866620
37865841
37864192
37864020
37859788
37859501
37858583
37858329
37858285
37855873
37855816
37854789
37853144
37852458
37851732
37851721
37848295
37848218
37848205
37848036
37847518
37846660
37846103
37845463
37844903
37844358
37844017
37843933
37842320
37842301
37841213
37839965
37838973
37838675
37835106
37835071
37834947
37834897
37834888
37834324
37834270
37833640
37832998
37832757
37832276
37832076
37831706
37830667
37830367
37829821
37828990
37828951
37824353
37822557
37822090
37821939
37820685
37819953
37817031
37816952
37816478
37816256
37816180
37815903
37814744
37814605
37814234
37811836
37811367
37811128
37811042
37809592
37809325
37809081
37808803
37806865
37805875
37804756
37804660
37804653
37803311
37801299
37800237
37799164
37798930
37798650
37797691
37797297
37797257
37795061
37793728
37792533
37792437
37792410
37790297
37789876
37789860
37789266
37788921
37788721
37788123
37786966
37783406
37783167
37782920
37781408
37780134
37777397
37777159
37775412
37774781
37774184
37773796
37773635
37773184
37773124
37773092
37771872
37771866
37770554
37770179
37766216
37766108
37766091
37764085
37763702
37763119
37763088
37762851
37761758
37761716
37761479
37760965
37759738
37759493
37759324
37758654
37756608
37756137
37756128
37755922
37754658
37754615
37753372
37752063
37751444
37751413
37750203
37748921
37748518
37748514
37748493
37745259
37745190
37745021
37744502
37744201
37742748
37742147
37741631
37741114
37740918
37740629
37740628
37740144
37738512
37737732
37737716
37735654
37734886
37733584
37733066
37732865
37732339
37732336
37731516
37731386
37731377
37731320
37730373
37729666
37729625
37727759
37727133
37726611
37726566
37726174
37725530
37725497
37725480
37725432
37725376
37724290
37723341
37720384
37720220
37719983
37719518
37719243
37718435
37718186
37717649
37717648
37716377
37716352
37715857
37715729
37715721
37714919
37713808
37712155
37711562
37711269
37707639
37706263
37705485
37705381
37705368
37704548
37704072
37704012
37702769
37700355
37699617
37698705
37698524
37698148
37698062
37697012
37696788
37695426
37694571
37694114
37693623
37691950
37691104
37690503
37690286
37690207
37689093
37688764
37686834
37686733
37685544
37683768
37683237
37682908
37682591
37681886
37681818
37681523
37681420
37680987
37680625
37678897
37678512
37675987
37675960
37675861
37675472
37674565
37672869
37672832
37672298
37671223
37670400
37670171
37669692
37669253
37667865
37667487
37667413
37667052
37665981
37665556
37665505
37665495
37665487
37665334
37663849
37663602
37661673
37658773
37657964
37655303
37654836
37654669
37653608
37652756
37652731
37652474
37652071
37651035
37650258
37650236
37648004
37646849
37646620
37646121
37643641
37643476
37638148
37637608
37637589
37633994
37633931
37632118
37631968
37631966
37631888
37629430
37629176
37629143
37628830
37628505
37628475
37626992
37626956
37626917
37626797
37626764
37626735
37626710
37626615
37623461
37623441
37621592
37620042
37615735
37612439
37612310
37610793
37606967
37606649
37606391
37606034
37605390
37605232
37604249
37602544
37602529
37599993
37599906
37598150
37597894
37596541
37595965
37595619
37595172
37594232
37592162
37591109
37588623
37587244
37586358
37586104
37585213
37585091
37584412
37584410
37583962
37583958
37582798
37581906
37581581
37581327
37579159
37577714
37577106
37575987
37574270
37573677
37573421
37573078
37569899
37569612
37569053
37569003
37568896
37568393
37567939
37567514
37567082
37566973
37565330
37565145
37564427
37562815
37561683
37561665
37561435
37561027
37559726
37559387
37555926
37555900
37554293
37553613
37553189
37553019
37550861
37549214
37549204
37548112
37547607
37547275
37547250
37545721
37545414
37545190
37543536
37541779
37540896
37536948
37536722
37536704
37535946
37534972
37534622
37533859
37532784
37532165
37532164
37531071
37530975
37530064
37529783
37529714
37529636
37528203
37528111
37934848
37526809
37526385
37525488
37524570
37523396
37522912
37522243
37521293
37521288
37520724
37520419
37519257
37516868
37516715
37515140
37514997
37514967
37512801
37512587
37512160
37511933
37511837
37511753
37511673
37511668
37511206
37510852
37510774
37510324
37510097
37509643
37509504
37508966
37508945
37508724
37508686
37507580
37507151
37505636
37504553
37504520
37504295
37504277
37504137
37503595
37502886
37502361
37501626
37501054
37497655
37497527
37497433
37496702
37496529
37495260
37495241
37494026
37493802
37492483
37492442
37491810
37491461
37491142
37490975
37490948
37490523
37490472
37490194
37489469
37489358
37488409
37488240
37487957
37486805
37486567
37486510
37485778
37485412
37485095
37481021
37480937
37480344
37479879
37479120
37478960
37478918
37477768
37476923
37475709
37475126
37475125
37475124
37474660
37471432
37470218
37469710
37469084
37468884
37468867
37468320
37468178
37466117
37464515
37463787
37462272
37461683
37461092
37460909
37459027
37458668
37458167
37457901
37457578
37457560
37457558
37457286
37452829
37452676
37452024
37451202
37449405
37448914
37446047
37445634
37445426
37445382
37445359
37445257
37444803
37444079
37443983
37443565
37443561
37443263
37443258
37442375
37442195
37441066
37440739
37438797
37437953
37437914
37434760
37434574
37434573
37434526
37434326
37434321
37433988
37433943
37433819
37433720
37429788
37429685
37427773
37426952
37425897
37425374
37425014
37422499
37419540
37419539
37419538
37419537
37419535
37419534
37419529
37419527
37419426
37418949
37418268
37415915
37415777
37415689
37415256
37414856
37414647
37410793
37407214
37406989
37406842
37406070
37405337
37404951
37404465
37404150
37402856
37402532
37400780
37398785
37398713
37398656
37398206
37397825
37397682
37396704
37396577
37394474
37394273
39119366
37392341
37392031
37391994
37391888
37391116
37390849
37389526
37389402
37389095
37388814
37388279
37387323
37387088
37386857
37386538
37386178
37385286
37383150
37382292
37380640
37380223
37379850
37378781
37378769
37378376
37378093
37376668
37376625
37375809
37375496
37373960
37373853
37373850
37373660
37373611
37373377
37373021
37372794
37371263
37370884
37370581
37369791
37368329
37367456
37366496
37364827
37364815
37363499
37363407
37363406
37363273
37363156
37363154
37362775
37360003
37358898
37357766
37357041
37356392
37355939
37355868
37355282
37354724
37354471
37352211
37352207
37351054
37351002
37350206
37350170
37349962
37347585
37346808
37345771
37345402
37345401
37344737
37342998
37342987
37342500
37342246
37340400
37337984
37337723
37336825
37336480
37335611
37334978
37334371
37333646
37333619
37333294
37333243
37333163
37330991
37330479
37330018
37328773
37328761
37328666
37326700
37325147
37324463
37324057
37323930
37322633
37322387
37320945
37317282
37316880
37316403
37316184
37315957
37315513
37315430
37315370
37314982
37313412
37311808
37310901
37310140
37310006
37307567
37307214
37304792
37303754
37303262
37302434
37302406
37302405
37301958
37300737
37298527
37297898
37297812
37297733
37296140
37296110
37295581
37294977
37293829
37293307
37292432
37292374
37291679
37291610
37290316
37288661
37288652
37287969
37287942
37287866
37287442
37286535
37286327
37283936
37283920
37283183
37282564
37282346
37280412
37279939
37278994
37277879
37277786
37277617
37275716
37275532
37274795
37274652
37272533
37272468
37272336
37271020
37270195
37267758
37267521
37267401
37267379
37267198
37267081
37266140
37265584
37264854
37264687
37263366
37261628
37261215
37261214
37259825
37258824
37255981
37255928
37255755
37255668
37255048
37253159
37252741
37251522
37251229
37250390
37249286
37249281
37248500
37246961
37245047
37243259
37243220
37243092
37242988
37242804
37241210
37240704
37240639
37240616
37240555
37239754
37239592
37239531
37239263
37239092
37238755
37238686
37237560
37236416
37235337
37234804
37234173
37234076
37233729
37231313
37230958
37230736
37230401
37229071
37228606
37228290
37227000
37226170
37226033
37223650
37223439
37220832
37219466
37219465
37218289
37217883
37217645
37217471
37217235
37217233
37216955
37216631
37216305
37216202
37215236
37214806
37213637
37212320
37211986
37211198
37210757
37209261
37209039
37208435
37207671
37205522
37205352
37205321
37204997
37202336
37201420
37201006
37199425
37197595
37196322
37195978
37195688
37195116
37195114
37195113
37195112
37194484
37193738
37192812
37192595
37192536
37192203
37190817
37189823
37189141
37187756
37187732
37185834
37185640
37185117
37184668
37182548
37182545
37180854
37180769
37179568
37178769
37178694
37176782
37176630
37175995
37175942
37175745
37175509
37174851
37174696
37174158
37173355
37172813
37172154
37171415
37170616
37170571
37169323
37168268
37168008
37167361
37167353
37167167
37167117
37166330
37166260
37166076
37165680
37164340
37164035
37163472
37163427
37163246
37162923
37162150
37161609
37158440
37156258
37156053
37155736
37155451
37154433
37154432
37153597
37153089
37152805
37151592
37150660
37150350
37147609
37147589
37147332
37145596
37145350
37144614
37142087
37141260
37141019
37140960
37140186
37138871
37137489
37137186
37133827
37133220
37132023
37131862
37131860
37131536
37131482
37131073
37130814
37130538
37129095
37128534
37128500
37128299
37127826
37127292
39324014
37126363
37126052
37125676
37125400
37125399
37122723
37122328
37122293
37122243
37122115
37120076
37116351
37114441
37113165
37112878
37112866
37112859
37109328
37108606
37107929
37106076
37105737
37105729
37104928
37104709
37103631
37102989
37102680
37101566
37100745
37100668
37099589
37099534
37099136
37098838
37098111
37097045
37096187
37095813
37095536
37094584
37092568
37091941
37091856
37091113
37090748
37090595
37090451
37090348
37089610
37089476
37088245
37087772
37087708
37087365
37084750
37083203
37082741
37081255
37080828
37080731
37080574
37080570
37078648
37078006
37077911
37077670
37077615
37077548
37076602
37076024
37074754
37073410
37073325
37073192
37072891
37072092
37072019
37072018
37071159
37071080
37070997
37070922
37070369
37070120
37069814
37069455
37069391
37068983
37068519
37068113
37064788
